shine_uid,shine_name,shine_form,significan,web_url,last_edit,FISH_Broad_Type,FISH_Type_Count,FISH_Rank,Aggregated_Period,Period_Rank,Status_MAx
40844,"Above-ground remains of a prehistoric cairn at Langstrath Beck, Borrowdale",Above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-14 00:00:00,"RELIGIOUS, RITUAL AND FUNERARY",1,7,PREHISTORIC (pre-43AD),8,
40845,"Above-ground remains of a bank of unknown date at Langstrath Beck, Borrowdale",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2012-12-14 00:00:00,AGRICULTURE AND SUBSISTENCE,1,11,MEDIEVAL (1066-1540),5,
40846,"Above-ground remains of post-medieval clearance cairns at Langstrath Beck, Borrowdale",Above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-14 00:00:00,AGRICULTURE AND SUBSISTENCE,1,11,POST-MEDIEVAL (1540-1900),4,
40849,"Above-ground remains of cairns of unknown date at Stang Dub, Borrowdale",Above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-14 00:00:00,AGRICULTURE AND SUBSISTENCE,1,11,MEDIEVAL (1066-1540),5,
40850,"Above-ground remains of cairns of unknown date at Stang Dub, Borrowdale",Above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-14 00:00:00,AGRICULTURE AND SUBSISTENCE,1,11,POST-MEDIEVAL (1540-1900),4,
40851,"Structural remains of a post-medieval shelter at Colywife Dub, Borrowdale",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-14 00:00:00,AGRICULTURE AND SUBSISTENCE,1,11,POST-MEDIEVAL (1540-1900),4,
40852,"Structural remains of a post-medieval clapper bridge at Pennybridge Dub, Borrowdale",Structure(s),Low,http://ads.ahds.ac.uk/catalogue/,2012-12-14 00:00:00,TRANSPORT,1,6,POST-MEDIEVAL (1540-1900),4,
40853,"Above-ground remains of post-medieval ridge and furrow at Rosthwaite, Borrowdale",Above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-14 00:00:00,AGRICULTURE AND SUBSISTENCE,1,11,POST-MEDIEVAL (1540-1900),4,
40854,"Above-ground remains of post-medieval ridge and furrow at Rosthwaite, Borrowdale",Above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-14 00:00:00,AGRICULTURE AND SUBSISTENCE,1,11,POST-MEDIEVAL (1540-1900),4,
40855,"Structural remains of a post-medieval sheepfold at Tram Dub, Borrowdale",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-14 00:00:00,AGRICULTURE AND SUBSISTENCE,1,11,POST-MEDIEVAL (1540-1900),4,
40856,"Above-ground remains of a post-medieval cairn at Tram Dub, Borrowdale",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2012-12-14 00:00:00,AGRICULTURE AND SUBSISTENCE,1,11,POST-MEDIEVAL (1540-1900),4,
40857,"Structural remains of a post-medieval wall at Heron Crag, Borrowdale",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-14 00:00:00,MONUMENT (BY FORM),1,3,POST-MEDIEVAL (1540-1900),4,
40860,"Above-ground remains of a post-medieval platforms at Heron Crag, Borrowdale",Above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-14 00:00:00,AGRICULTURE AND SUBSISTENCE,1,11,POST-MEDIEVAL (1540-1900),4,
40862,"Above-ground remains of a post-medieval charcoal burning platform at Heron Crag, Borrowdale",Above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-14 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
40863,"Above-ground remains of a post-medieval charcoal burning platform at Heron Crag, Borrowdale",Above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-14 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
40864,"Above-ground remains of a post-medieval charcoal burning platform at Heron Crag, Borrowdale",Above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-14 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
40865,"Above-ground remains of a post-medieval charcoal burning platform at Heron Crag, Borrowdale",Above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-14 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
40866,"Above-ground remains of post-medieval peat cutting at Great Crag, Borrowdale",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2012-12-14 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
40867,"Above-ground remains of post-medieval peat cutting at Great Crag, Borrowdale",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2012-12-14 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
40868,"Structural remains of a post-medieval sheepfold at Heron Crag, Borrowdale",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-14 00:00:00,AGRICULTURE AND SUBSISTENCE,1,11,POST-MEDIEVAL (1540-1900),4,
40869,"Structural remains of a post-medieval peat store at Lingy End, Borrowdale",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-14 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
40870,"Structural remains of a post-medieval sheepfold at Stonethwaite, Borrowdale",Structure(s),Low,http://ads.ahds.ac.uk/catalogue/,2012-12-14 00:00:00,AGRICULTURE AND SUBSISTENCE,1,11,POST-MEDIEVAL (1540-1900),4,
40871,"Structural remains of a post-medieval huts at Stonethwaite, Borrowdale",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-14 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
40873,"Above-ground remains of a post-medieval charcoal burning platform at Stonethwaite, Borrowdale",Above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-14 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
40874,"Above-ground remains of a cave shelter of unknown date at Huddleston's Shop, Borrowdale",Above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-14 00:00:00,"GARDENS, PARKS AND URBAN SPACES",1,9,POST-MEDIEVAL (1540-1900),4,
40875,"Above-ground remains of a post-medieval charcoal burning platform at Stonethwaite, Borrowdale",Above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-14 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
40876,"Above-ground remains of a post-medieval charcoal burning platform at Stonethwaite, Borrowdale",Above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-14 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
40879,"Structural remains of a post-medieval bield at Stonethwaite, Borrowdale",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-14 00:00:00,AGRICULTURE AND SUBSISTENCE,1,11,POST-MEDIEVAL (1540-1900),4,
40880,"Above-ground and structural remains of post-medieval huts and platforms at Stonethwaite, Borrowdale",Structure(s) + above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-14 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
40881,"Structural remains of a post-medieval hut at White Crag, Borrowdale",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-14 00:00:00,DOMESTIC,1,5,POST-MEDIEVAL (1540-1900),4,
40893,"Structural remains of a post-medieval clapper bridge at Stang Dub, Borrowdale",Structure(s),Low,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,TRANSPORT,1,6,POST-MEDIEVAL (1540-1900),4,
40894,"Structural remains of a post-medieval clapper bridge at Stang Dub, Borrowdale",Structure(s),Low,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,TRANSPORT,1,6,POST-MEDIEVAL (1540-1900),4,
40895,"Structural remains of a post-medieval clapper bridge at Stang Dub, Borrowdale",Structure(s),Low,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,TRANSPORT,1,6,POST-MEDIEVAL (1540-1900),4,
40896,"Above-ground and structural remains of a post-medieval building at Stang Dub, Borrowdale",Structure(s) + above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,MONUMENT (BY FORM),1,3,POST-MEDIEVAL (1540-1900),4,
40897,"Above-ground remains of a post-medieval building at Lingy Bank, Borrowdale",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,MONUMENT (BY FORM),1,3,POST-MEDIEVAL (1540-1900),4,
40898,"Above-ground remains of a post-medieval sheepfold at Lingy Bank, Borrowdale",Above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,AGRICULTURE AND SUBSISTENCE,1,11,POST-MEDIEVAL (1540-1900),4,
40899,"Above-ground remains of prehistoric clearance cairn at Lingy Bank, Borrowdale",Above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,AGRICULTURE AND SUBSISTENCE,1,11,PREHISTORIC (pre-43AD),8,
40900,"Above-ground remains of a post-medieval platform at Lingy Bank, Borrowdale",Above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,AGRICULTURE AND SUBSISTENCE,1,11,POST-MEDIEVAL (1540-1900),4,
40901,"Structural remains of a post-medieval shelter at Lingy Bank, Borrowdale",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,AGRICULTURE AND SUBSISTENCE,1,11,POST-MEDIEVAL (1540-1900),4,
40902,"Above-ground and structural remains of a post-medieval building at Lingy Bank, Borrowdale",Structure(s) + above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,MONUMENT (BY FORM),1,3,POST-MEDIEVAL (1540-1900),4,
40903,"Above-ground remains of post-medieval banks and ditches at Lingy Bank, Borrowdale",Structure(s) + above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,AGRICULTURE AND SUBSISTENCE,2,11,POST-MEDIEVAL (1540-1900),4,
40904,"Structural remains of a post-medieval shelter at Tongue Gill, Borrowdale",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,AGRICULTURE AND SUBSISTENCE,1,11,POST-MEDIEVAL (1540-1900),4,
40905,"Above-ground remains of a modern cairn and platform at Tongue Gill, Borrowdale",Structure(s) + above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,AGRICULTURE AND SUBSISTENCE,1,11,20TH CENTURY,3,
40906,"Above-ground and structural remains of a post-medieval cairn, wall and shelter at Borrowdale",Structure(s) + above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,AGRICULTURE AND SUBSISTENCE,1,11,POST-MEDIEVAL (1540-1900),4,
40907,"Structural remains of a post-medieval wall at Tongue Gill, Borrowdale",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,MONUMENT (BY FORM),1,3,POST-MEDIEVAL (1540-1900),4,
40909,"Above-ground remains of a post-medieval charcoal burning platform at High Scawdel, Borrowdale",Above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
40910,"Above-ground remains of a post-medieval charcoal burning platform at High Scawdel, Borrowdale",Above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
40912,"Above-ground remains of a post-medieval charcoal burning platform at High Scawdel, Borrowdale",Above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
40913,"Above-ground remains of a post-medieval charcoal burning platform at High Scawdel, Borrowdale",Above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
40914,"Above-ground remains of a post-medieval charcoal burning platform at High Scawdel, Borrowdale",Above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
40915,"Above-ground remains of a charcoal burner's hut at High Scawdel, Borrowdale",Above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
40916,"Structural remains of a post-medieval building at Stonethwaite Beck, Borrowdale",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,MONUMENT (BY FORM),1,3,POST-MEDIEVAL (1540-1900),4,
40917,Above-ground remains of a post-medieval charcoal burning platform and shelter at Borrowdale,Structure(s) + above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
40919,"Structural remains of a post-medieval hut at Stonethwaite Beck, Borrowdale",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,DOMESTIC,1,5,POST-MEDIEVAL (1540-1900),4,
40920,Above-ground remains of post-medieval bields and a charcoal burning platform at Borrowdale,Above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
40922,"Above-ground remains of a post-medieval charcoal burning platform at Stonethwaite Beck, Borrowdale",Above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
40923,"Above-ground remains of a post-medieval charcoal burning platform at Stonethwaite Beck, Borrowdale",Above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
40924,"Structural remains of a post-medieval bield at Stonethwaite Beck, Borrowdale",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,AGRICULTURE AND SUBSISTENCE,1,11,POST-MEDIEVAL (1540-1900),4,
40925,Above-ground remains of a post-medieval charcoal burning platform and bield at  Borrowdale,Above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
40927,"Above-ground remains of a post-medieval charcoal burning platform at Stonethwaite Beck, Borrowdale",Above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
40928,"Above-ground remains of a post-medieval clearance cairn at Stonethwaite Beck, Borrowdale",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,AGRICULTURE AND SUBSISTENCE,1,11,POST-MEDIEVAL (1540-1900),4,
40929,Above-ground and structural remains of post-medieval platforms and a wall at Borrowdale,Structure(s) + above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,AGRICULTURE AND SUBSISTENCE,1,11,20TH CENTURY,3,
40930,"Above-ground remains of a post-medieval charcoal burning platform at Stonethwaite Beck, Borrowdale",Above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
40931,"Structural remains of post-medieval bields at Stonethwaite Beck, Borrowdale",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,AGRICULTURE AND SUBSISTENCE,1,11,POST-MEDIEVAL (1540-1900),4,
40932,"Structural remains of post-medieval bields at Stonethwaite Beck, Borrowdale",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,AGRICULTURE AND SUBSISTENCE,1,11,POST-MEDIEVAL (1540-1900),4,
40934,"Structural remains of a post-medieval sheepfold at Stonethwaite Beck, Borrowdale",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,AGRICULTURE AND SUBSISTENCE,1,11,POST-MEDIEVAL (1540-1900),4,
40935,"Structural remains of a post-medieval sheepfold at High Crag, Borrowdale",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,AGRICULTURE AND SUBSISTENCE,1,11,POST-MEDIEVAL (1540-1900),4,
40936,"Structural remains of post-medieval bields at High Crag, Borrowdale",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,AGRICULTURE AND SUBSISTENCE,1,11,POST-MEDIEVAL (1540-1900),4,
40937,"Structural remains of post-medieval wall at High Crag, Borrowdale",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,MONUMENT (BY FORM),1,3,POST-MEDIEVAL (1540-1900),4,
40939,"Structural remains of a post-medieval sheepfold at Stonethwaite Fell, Borrowdale",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,AGRICULTURE AND SUBSISTENCE,1,11,POST-MEDIEVAL (1540-1900),4,
40940,"Structural remains of a post-medieval bield at High Crag, Borrowdale",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,AGRICULTURE AND SUBSISTENCE,1,11,POST-MEDIEVAL (1540-1900),4,
40941,Above-ground structural remains of a post-medieval bield and platform at Borrowdale,Structure(s) + above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,AGRICULTURE AND SUBSISTENCE,1,11,POST-MEDIEVAL (1540-1900),4,
40943,"Above-ground remains of a post-medieval charcoal burning platform at High Crag, Borrowdale",Above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
40944,"Structural remains of a post-medieval bield at High Crag, Borrowdale",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,AGRICULTURE AND SUBSISTENCE,1,11,POST-MEDIEVAL (1540-1900),4,
40945,"Above-ground remains of a post-medieval charcoal burning platform at High Crag, Borrowdale",Above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
40946,"Structural remains of a post-medieval bield at High Crag, Borrowdale",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,AGRICULTURE AND SUBSISTENCE,1,11,POST-MEDIEVAL (1540-1900),4,
40947,"Above-ground and structural remains of a post-medieval bield and platform at High Crag, Borrowdale",Structure(s) + above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,AGRICULTURE AND SUBSISTENCE,1,11,POST-MEDIEVAL (1540-1900),4,
40949,"Above-ground remains of a post-medieval charcoal burning platform at High Crag, Borrowdale",Above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,INDUSTRIAL,2,10,POST-MEDIEVAL (1540-1900),4,
40950,"Above-ground and structural remains of a post-medieval bield and a platform at High Crag, Borrowdale",Structure(s) + above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,AGRICULTURE AND SUBSISTENCE,1,11,POST-MEDIEVAL (1540-1900),4,
40952,"Above-ground remains of a post-medieval charcoal burning platform at High Crag, Borrowdale",Above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
40953,"Structural remains of a post-medieval bield at High Crag, Borrowdale",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,AGRICULTURE AND SUBSISTENCE,1,11,POST-MEDIEVAL (1540-1900),4,
40954,"Above-ground remains of clearance cairns of unknown date at High Crag, Borrowdale",Above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,AGRICULTURE AND SUBSISTENCE,1,11,MEDIEVAL (1066-1540),5,
40955,"Structural remains of a post-medieval sheepfold at High Crag, Borrowdale",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,AGRICULTURE AND SUBSISTENCE,1,11,POST-MEDIEVAL (1540-1900),4,
40956,"Structural remains of a post-medieval bield at High Crag, Borrowdale",Structure(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,AGRICULTURE AND SUBSISTENCE,1,11,POST-MEDIEVAL (1540-1900),4,
40959,"Above-ground remains of post-medieval peat cutting at High Scawdel, Borrowdale",Above-ground feature(s),Low,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
40960,"Above-ground remains of a post-medieval charcoal burning platform at High Scawdel, Borrowdale",Above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
40961,"Above-ground remains of a post-medieval charcoal burning platform at High Scawdel, Borrowdale",Above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
40962,"Above-ground remains of post-medieval charcoal burning platforms at High Scawdel, Borrowdale",Above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
40965,Above-ground and structural remains of a post-medieval sheepfold and platform at Borrowdale,Structure(s) + above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,INDUSTRIAL,1,10,POST-MEDIEVAL (1540-1900),4,
40967,Above-ground remains of a post-medieval pit and charcoal burning platform at Borrowdale,Above-ground feature(s),Medium,http://ads.ahds.ac.uk/catalogue/,2012-12-20 00:00:00,MONUMENT (BY FORM),1,3,POST-MEDIEVAL (1540-1900),4,
